,Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
1252,https://www.immoweb.be/fr/annonce/duplex/a-vendre/ostende/8400/8748449,295000,Appartement,False,False,False,8400,Ostende,Duplex,None,Excellent état,111,2.0,Hyper équipée,False,False,False,None,True,None,None,False,None
1253,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mons/7000/8895737,139000,Appartement,False,False,False,7000,Mons,Appartement,None,None,94,3.0,None,False,False,False,None,False,None,None,False,None
1254,https://www.immoweb.be/fr/annonce/appartement/a-vendre/middelkerke/8430/8776438,170000,Appartement,False,False,False,8430,Middelkerke,Appartement,2.0,Bon,36,1.0,Équipée,False,True,False,None,False,None,None,False,None
1255,https://www.immoweb.be/fr/annonce/studio/a-vendre/blankenberge/8370/8906055,177500,Appartement,False,False,False,8370,Blankenberge,Studio,None,Bon,38,None,Équipée,False,False,False,None,True,None,None,False,None
1256,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/8741941,290000,Appartement,False,False,False,8300,Knokke,Appartement,None,Excellent état,55,1.0,Hyper équipée,False,False,False,None,False,None,None,False,None
1257,https://www.immoweb.be/fr/annonce/appartement/a-vendre/perwez/1360/8312586,230000,Appartement,False,False,True,1360,Perwez,Appartement,None,Excellent état,88,2.0,Équipée,False,False,True,229.0,True,9.0,None,False,None
1258,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/gand/9000/8821741,445000,Appartement,False,False,True,9000,Gand,Penthouse,None,Excellent état,112,3.0,None,False,False,True,None,True,23.0,None,False,None
1259,https://www.immoweb.be/fr/annonce/duplex/a-vendre/woluwe-saint-lambert/1200/8844543,479000,Appartement,False,False,True,1200,Woluwe-Saint-Lambert,Duplex,None,Excellent état,135,2.0,Américaine hyper-équipée,False,False,False,None,True,43.0,None,False,None
1260,https://www.immoweb.be/fr/annonce/appartement/a-vendre/renaix/9600/7989981,495000,Appartement,False,False,True,9600,Renaix,Appartement,4.0,None,120,2.0,Hyper équipée,False,False,False,None,False,None,None,False,None
1261,https://www.immoweb.be/fr/annonce/duplex/a-vendre/knokke-heist/8300/8855401,895000,Appartement,False,False,False,8300,Knokke-Heist,Duplex,None,Excellent état,125,3.0,Américaine hyper-équipée,False,False,False,None,True,None,None,False,None
1262,https://www.immoweb.be/fr/annonce/duplex/a-vendre/knokke-heist/8300/8855410,1985000,Appartement,False,False,False,8300,Knokke-Heist,Duplex,4.0,Excellent état,277,4.0,Américaine hyper-équipée,False,False,False,None,True,92.0,None,False,None
1263,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/8801068,125000,Appartement,False,False,False,8370,Blankenberge,Appartement,None,À rafraîchir,60,2.0,Semi-équipée,False,False,False,None,True,2.0,None,False,None
1264,https://www.immoweb.be/fr/annonce/appartement/a-vendre/fleron/4620/8863090,149000,Appartement,False,False,False,4620,Fléron,Appartement,2.0,Bon,90,3.0,Semi-équipée,False,False,False,None,True,7.0,None,False,None
1265,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-niklaas/9100/8862054,185000,Appartement,False,False,False,9100,Sint-Niklaas,Appartement,None,À rafraîchir,78,2.0,Équipée,False,False,False,None,False,None,None,False,None
1266,https://www.immoweb.be/fr/annonce/studio/a-vendre/ixelles/1050/8905430,195000,Appartement,False,False,True,1050,Ixelles,Studio,2.0,Excellent état,37,1.0,Américaine semi-équipée,False,False,False,None,True,11.0,None,False,None
1267,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-andries/8200/8887521,219000,Appartement,False,False,False,8200,Sint-andries,Appartement,4.0,Excellent état,90,2.0,None,False,False,False,None,False,None,None,False,None
1268,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8825432,220000,Appartement,False,False,False,1030,Schaerbeek,Appartement,2.0,Bon,74,2.0,None,False,False,False,None,False,None,None,False,None
1269,https://www.immoweb.be/fr/annonce/appartement/a-vendre/braine-le-comte/7090/8920655,225000,Appartement,False,False,False,7090,Braine-le-Comte,Appartement,2.0,Excellent état,98,2.0,Équipée,False,False,False,None,True,4.0,None,False,None
1270,https://www.immoweb.be/fr/annonce/appartement/a-vendre/waterloo/1410/8919141,250000,Appartement,False,False,False,1410,Waterloo,Appartement,4.0,Bon,83,2.0,Équipée,False,False,False,None,True,9.0,None,False,9.0
1271,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4000/8910073,274000,Appartement,False,False,False,4000,Liège,Appartement,2.0,Excellent état,110,2.0,Hyper équipée,False,False,False,None,True,23.0,None,False,None
1272,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8808679,279000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,2.0,Excellent état,50,1.0,None,False,False,False,None,False,None,None,False,None
1273,https://www.immoweb.be/fr/annonce/appartement/a-vendre/vilvorde/1800/8913091,390000,Appartement,False,False,False,1800,Vilvorde,Appartement,None,Bon,239,4.0,Équipée,False,False,False,None,False,None,None,False,None
1274,https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/woluwe-saint-pierre/1150/8808358,575000,Appartement,False,False,False,1150,Woluwe-Saint-Pierre,Rez-de-chaussée,3.0,À rafraîchir,210,4.0,Équipée,False,False,True,290.0,True,12.0,None,False,210.0
1275,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8842611,650000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Excellent état,190,3.0,Hyper équipée,False,False,False,None,False,None,None,False,None
1276,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8894103,695000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Excellent état,218,4.0,Pas équipée,False,False,False,None,True,14.0,None,False,None
1277,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8872002,940000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Excellent état,225,3.0,Hyper équipée,True,False,False,None,True,77.0,None,False,None
1278,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8341658,980000,Appartement,False,False,False,1050,Ixelles,Appartement,None,À rafraîchir,180,2.0,Semi-équipée,False,False,False,None,True,None,None,False,None
1279,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-zoute/8300/8586001,1050000,Appartement,False,False,False,8300,Knokke-Zoute,Appartement,None,None,112,3.0,None,False,False,False,None,True,None,None,False,112.0
1280,https://www.immoweb.be/fr/annonce/appartement/a-vendre/brussels/1000/8780802,1300000,Appartement,False,False,False,1000,Brussels,Appartement,None,Excellent état,198,3.0,Américaine hyper-équipée,False,False,False,None,True,20.0,None,False,None
1281,https://www.immoweb.be/fr/annonce/appartement/a-vendre/etterbeek/1040/8780804,1300000,Appartement,False,False,False,1040,Etterbeek,Appartement,None,Excellent état,198,3.0,Américaine hyper-équipée,False,False,False,None,True,20.0,None,False,None
1282,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8815408,1500000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,None,Bon,130,3.0,Hyper équipée,False,False,False,None,True,14.0,None,False,130.0
1283,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8717147,1695000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Excellent état,234,3.0,Américaine hyper-équipée,False,False,False,None,True,15.0,None,True,232.0
1284,https://www.immoweb.be/fr/annonce/appartement/a-vendre/saint-gilles/1060/8863134,175000,Appartement,False,False,False,1060,Saint-Gilles,Appartement,2.0,Bon,45,1.0,Équipée,False,False,False,None,False,None,None,False,None
1285,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sterrebeek/1933/8901308,243000,Appartement,False,False,True,1933,Sterrebeek,Appartement,None,Excellent état,63,1.0,Équipée,False,False,True,76.0,True,20.0,None,False,None
1286,https://www.immoweb.be/fr/annonce/appartement/a-vendre/saint-josse-ten-noode/1210/8892389,290000,Appartement,False,False,False,1210,Saint-Josse-ten-Noode,Appartement,None,À rénover,105,2.0,Pas équipée,False,False,False,None,True,3.0,None,False,None
1287,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/bruxelles-ville/1000/8903127,890000,Appartement,False,False,False,1000,Bruxelles ville,Penthouse,None,Excellent état,220,4.0,Hyper équipée,False,False,False,None,True,12.0,None,False,None
1288,https://www.immoweb.be/fr/annonce/appartement/a-vendre/renaix/9600/8849694,255000,Appartement,False,False,False,9600,Renaix,Appartement,2.0,Bon,128,2.0,None,False,False,False,None,True,8.0,None,False,None
1289,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/ixelles/1050/8902830,3370000,Appartement,False,False,True,1050,Ixelles,Penthouse,None,Excellent état,271,2.0,Hyper équipée,False,False,False,None,True,132.0,None,False,None
1290,https://www.immoweb.be/fr/annonce/appartement/a-vendre/woluwe-saint-lambert/1200/8912478,350000,Appartement,False,False,False,1200,Woluwe-Saint-Lambert,Appartement,2.0,Excellent état,100,2.0,Américaine hyper-équipée,False,False,False,None,True,12.0,None,False,None
1291,https://www.immoweb.be/fr/annonce/studio/a-vendre/auderghem/1160/8747378,190000,Appartement,False,False,False,1160,Auderghem,Studio,None,Bon,44,None,Américaine équipée,False,False,False,None,True,7.0,None,False,None
1292,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/ostende/8400/8895878,295000,Appartement,False,False,False,8400,Ostende,Penthouse,2.0,Bon,81,2.0,Équipée,False,False,False,None,True,60.0,None,False,None
1293,https://www.immoweb.be/fr/annonce/appartement/a-vendre/strombeek-bever/1853/8920791,225000,Appartement,False,False,True,1853,Strombeek-Bever,Appartement,2.0,Excellent état,64,1.0,Équipée,False,False,True,130.0,True,27.0,None,False,None
1294,https://www.immoweb.be/fr/annonce/appartement/a-vendre/nieuwpoort/8620/8777612,735000,Appartement,False,False,True,8620,Nieuwpoort,Appartement,2.0,Excellent état,83,2.0,Hyper équipée,False,True,False,None,True,25.0,None,False,None
1295,https://www.immoweb.be/fr/annonce/appartement/a-vendre/seraing/4100/8890880,125000,Appartement,False,False,False,4100,Seraing,Appartement,2.0,None,114,2.0,None,False,True,False,None,True,None,None,False,None
1296,https://www.immoweb.be/fr/annonce/appartement/a-vendre/tintigny/6730/8860328,189900,Appartement,False,False,True,6730,Tintigny,Appartement,None,None,84,2.0,Équipée,False,False,False,None,True,6.0,None,False,None
1297,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8800166,290000,Appartement,False,False,False,1000,Bruxelles,Appartement,2.0,Bon,92,2.0,Équipée,False,False,False,None,True,8.0,None,False,None
1298,https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8896364,298000,Appartement,False,False,False,1140,Evere,Appartement,2.0,Excellent état,97,2.0,Équipée,False,False,False,None,True,None,None,False,None
1299,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8914235,375000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Excellent état,85,2.0,Américaine hyper-équipée,False,False,False,None,False,None,None,False,None
1300,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8894898,395000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,None,None,54,2.0,Équipée,False,False,False,None,False,None,None,False,None
1301,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8914237,495000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Excellent état,115,2.0,Américaine hyper-équipée,False,False,False,None,False,None,None,False,None
1302,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/etterbeek/1040/8821215,595000,Appartement,False,False,False,1040,Etterbeek,Penthouse,3.0,Bon,167,3.0,Équipée,False,False,True,200.0,True,48.0,None,False,None
1303,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8917072,660000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Bon,160,2.0,Hyper équipée,False,False,False,None,True,None,None,False,None
1304,https://www.immoweb.be/fr/annonce/appartement/a-vendre/het-zoute/8300/8916530,1350000,Appartement,False,False,False,8300,het Zoute,Appartement,3.0,Excellent état,83,2.0,Équipée,False,False,False,None,False,None,None,False,None
1305,https://www.immoweb.be/fr/annonce/appartement/a-vendre/les-bons-villers/6210/8759751,1390000,Appartement,False,False,False,6210,Les-Bons-Villers,Appartement,2.0,Excellent état,510,12.0,Hyper équipée,False,False,True,None,False,None,None,False,None
1306,https://www.immoweb.be/fr/annonce/studio/a-vendre/westende/8434/8693432,63000,Appartement,False,False,False,8434,Westende,Studio,2.0,Bon,25,None,None,False,True,False,None,False,None,None,False,None
1307,https://www.immoweb.be/fr/annonce/studio/a-vendre/westende/8434/8622195,63000,Appartement,False,False,False,8434,Westende,Studio,2.0,Bon,25,None,None,False,True,False,None,False,None,None,False,None
1308,https://www.immoweb.be/fr/annonce/studio/a-vendre/liege/4020/8777789,85000,Appartement,False,False,False,4020,Liege,Studio,2.0,Bon,30,None,Pas équipée,False,False,False,None,False,None,None,False,None
1309,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles-ville/1000/8851557,120000,Appartement,False,False,False,1000,Bruxelles ville,Appartement,None,Bon,42,1.0,None,False,False,False,None,False,None,None,False,None
1310,https://www.immoweb.be/fr/annonce/studio/a-vendre/auderghem/1160/8501439,145000,Appartement,False,False,False,1160,Auderghem,Studio,None,Excellent état,33,None,Américaine équipée,False,False,False,None,True,3.0,None,False,None
1311,https://www.immoweb.be/fr/annonce/appartement/a-vendre/seraing/4100/8633128,159000,Appartement,False,False,False,4100,Seraing,Appartement,2.0,Bon,131,3.0,None,False,False,False,None,False,None,None,False,None
1312,https://www.immoweb.be/fr/annonce/appartement/a-vendre/anderlecht/1070/8471609,180000,Appartement,False,False,False,1070,Anderlecht,Appartement,None,Bon,70,1.0,Équipée,False,False,False,None,True,3.0,None,False,None
1313,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885366,205000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,80,2.0,Équipée,False,False,False,None,True,None,None,False,None
1314,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wenduine/8420/8640795,215000,Appartement,False,False,False,8420,Wenduine,Appartement,2.0,Bon,110,3.0,Équipée,False,False,False,None,True,6.0,None,False,None
1315,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885371,219000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,83,2.0,Équipée,False,False,False,None,True,None,None,False,None
1316,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885367,225000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,87,2.0,Équipée,False,False,False,None,True,None,None,False,None
1317,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885376,229000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,83,2.0,Équipée,False,False,False,None,True,None,None,False,None
1318,https://www.immoweb.be/fr/annonce/duplex/a-vendre/bredene/8450/7914445,229000,Appartement,False,False,False,8450,Bredene,Duplex,None,Excellent état,102,2.0,Hyper équipée,False,False,False,None,True,5.0,None,False,None
1319,https://www.immoweb.be/fr/annonce/appartement/a-vendre/arlon-heinsch/6700/8885461,235000,Appartement,False,False,False,6700,Arlon Heinsch,Appartement,4.0,Excellent état,78,2.0,Équipée,False,False,False,None,True,None,None,False,None
1320,https://www.immoweb.be/fr/annonce/appartement/a-vendre/arlon-heinsch/6700/8885460,235000,Appartement,False,False,False,6700,Arlon Heinsch,Appartement,4.0,Excellent état,78,2.0,Équipée,False,False,False,None,True,None,None,False,None
1321,https://www.immoweb.be/fr/annonce/appartement/a-vendre/arlon-heinsch/6700/8885459,235000,Appartement,False,False,False,6700,Arlon Heinsch,Appartement,4.0,Excellent état,82,2.0,Équipée,False,False,False,None,False,None,None,False,None
1322,https://www.immoweb.be/fr/annonce/appartement/a-vendre/arlon-heinsch/6700/8885458,240000,Appartement,False,False,False,6700,Arlon Heinsch,Appartement,4.0,Excellent état,82,2.0,Équipée,False,False,False,None,True,None,None,False,None
1323,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8504733,252000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,76,1.0,Hyper équipée,False,False,False,None,True,7.0,None,False,None
1324,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wenduine/8420/8731193,260000,Appartement,False,False,False,8420,Wenduine,Appartement,2.0,Excellent état,60,2.0,Équipée,False,False,False,None,True,1.0,None,False,None
1325,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885368,268000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,115,3.0,Équipée,False,False,False,None,True,None,None,False,None
1326,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/8501812,269000,Appartement,False,False,False,8670,Koksijde,Appartement,2.0,Bon,75,3.0,Équipée,False,True,False,None,False,None,None,False,None
1327,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deerlijk/8540/8755317,275000,Appartement,False,False,False,8540,Deerlijk,Appartement,2.0,Bon,160,3,Équipée,False,False,False,None,True,13.0,None,False,None
1328,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sprimont/4140/8234010,291000,Appartement,False,False,False,4140,Sprimont,Appartement,None,Excellent état,111,2,Hyper équipée,False,False,False,None,True,9.0,None,False,None
1329,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/ostende/8400/8599440,298000,Appartement,False,False,False,8400,Ostende,Penthouse,None,Excellent état,80,2,Équipée,False,False,False,None,True,69.0,None,False,None
1330,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885374,299000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,92,2,Équipée,False,False,False,None,True,None,None,False,None
1331,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/7970606,299000,Appartement,False,False,False,8300,Knokke,Appartement,None,Bon,86,2,Équipée,True,False,False,None,False,None,None,False,None
1332,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8134698,302000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,90,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
1333,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8721460,315000,Appartement,False,False,False,1030,Schaerbeek,Appartement,2.0,Bon,94,2,Américaine hyper-équipée,False,False,False,None,True,2.0,None,False,None
1334,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8641263,315000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Excellent état,95,2,Équipée,False,False,False,None,True,22.0,None,False,None
1335,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8622006,335000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,2.0,Fraîchement rénové,56,1,Équipée,False,False,False,None,False,None,None,False,None
1336,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885372,339000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,91,2,Équipée,False,False,False,None,True,None,None,False,None
1337,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/8758154,345000,Appartement,False,False,False,8300,Knokke,Appartement,None,Excellent état,35,1,None,False,False,False,None,True,None,None,False,None
1338,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bastogne/6600/8885377,349000,Appartement,False,False,False,6600,Bastogne,Appartement,4.0,Excellent état,118,3,Équipée,False,False,False,None,True,None,None,False,None
1339,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/ixelles/1050/8766257,365000,Appartement,False,False,False,1050,Ixelles,Penthouse,2.0,Excellent état,65,2,Américaine hyper-équipée,False,True,False,None,True,25.0,None,False,None
1340,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/8755646,375000,Appartement,False,False,False,8300,Knokke,Appartement,None,Excellent état,43,1,None,False,False,False,None,False,None,None,False,None
1341,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/sprimont/4140/8234007,404000,Appartement,False,False,False,4140,Sprimont,Penthouse,None,Excellent état,137,3,Hyper équipée,False,False,False,None,True,45.0,None,False,None
1342,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/ganshoren/1083/8532633,415000,Appartement,False,False,False,1083,Ganshoren,Penthouse,None,Excellent état,132,2,Américaine hyper-équipée,False,False,False,None,True,23.0,None,False,None
1343,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8844550,449000,Appartement,False,False,False,1180,Uccle,Appartement,None,Excellent état,114,3,Américaine hyper-équipée,False,False,False,None,True,9.0,None,False,None
1344,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/7859101,449000,Appartement,False,False,False,8670,Koksijde,Appartement,2.0,Excellent état,75,1,Équipée,False,True,False,None,False,None,None,False,None
1345,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8808705,506500,Appartement,False,False,False,1160,Auderghem,Appartement,None,Excellent état,103,2,Américaine semi-équipée,False,False,False,None,True,25.0,None,False,None
1346,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8808706,518500,Appartement,False,False,False,1160,Auderghem,Appartement,None,Excellent état,105,2,Américaine semi-équipée,False,False,False,None,True,25.0,None,False,None
1347,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/8821816,595000,Appartement,False,False,False,8300,Knokke,Appartement,None,Excellent état,72,2,None,False,False,False,None,False,None,None,False,None
1348,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8828787,625000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Bon,150,3,None,False,False,False,None,False,None,None,False,None
1349,https://www.immoweb.be/fr/annonce/duplex/a-vendre/knokke/8300/8829139,685000,Appartement,False,False,False,8300,Knokke,Duplex,2.0,Bon,135,2,Équipée,False,False,False,None,True,12.0,None,False,135.0
1350,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8643420,695000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Bon,190,2,None,False,False,False,None,True,None,None,False,None
1351,https://www.immoweb.be/fr/annonce/duplex/a-vendre/knokke/8300/8577277,745000,Appartement,False,False,False,8300,Knokke,Duplex,2.0,Bon,125,3,Équipée,False,False,False,None,True,26.0,None,False,None
1352,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8753722,749000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Excellent état,196,2,Équipée,False,False,False,None,False,None,None,False,None
1353,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/7924414,849000,Appartement,False,False,False,8300,Knokke,Appartement,None,Excellent état,81,2,None,False,True,False,None,False,None,None,False,None
1354,https://www.immoweb.be/fr/annonce/appartement/a-vendre/anvers/2000/8538548,865000,Appartement,False,False,False,2000,Anvers,Appartement,4.0,Excellent état,173,3,Hyper équipée,False,False,False,None,True,19.0,None,False,None
1355,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8289305,1075000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,2.0,Excellent état,103,3,Équipée,False,False,False,None,False,None,None,False,None
1356,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8600248,1100000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Excellent état,249,3,Hyper équipée,False,False,False,None,True,52.0,None,False,None
1357,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8384671,1350000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,2.0,Excellent état,117,3.0,Hyper équipée,False,False,False,None,False,None,None,False,None
1358,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8368896,1550000,Appartement,False,False,False,1000,Bruxelles,Appartement,2.0,Excellent état,213,3.0,Équipée,False,False,False,None,True,39.0,None,False,None
1359,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/uccle/1180/7979451,1590000,Appartement,False,False,False,1180,Uccle,Penthouse,4.0,Excellent état,220,2.0,Hyper équipée,False,False,False,None,True,60.0,None,False,None
1360,https://www.immoweb.be/fr/annonce/studio/a-vendre/oostduinkerke/8670/8741371,330000,Appartement,False,False,False,8670,Oostduinkerke,Studio,2.0,Bon,77,2.0,None,False,False,False,None,True,None,None,False,None
1361,https://www.immoweb.be/fr/annonce/appartement/a-vendre/etterbeek/1040/8905324,375000,Appartement,False,False,False,1040,Etterbeek,Appartement,None,Bon,82,2.0,Hyper équipée,False,False,False,None,True,19.0,None,False,None
1362,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8849314,399000,Appartement,False,False,False,1160,Auderghem,Appartement,2.0,Excellent état,115,3.0,Hyper équipée,False,False,False,None,False,None,None,False,None
1363,https://www.immoweb.be/fr/annonce/appartement/a-vendre/nieuport/8620/8623858,480000,Appartement,False,False,False,8620,Nieuport,Appartement,None,None,88,3.0,None,False,True,False,None,True,None,None,False,None
1364,https://www.immoweb.be/fr/annonce/appartement/a-vendre/braine-le-comte/7090/8852176,227000,Appartement,False,False,False,7090,Braine-le-Comte,Appartement,4.0,Excellent état,102,2.0,Hyper équipée,False,False,False,None,True,43.0,None,False,None
1365,https://www.immoweb.be/fr/annonce/studio/a-vendre/ixelles/1050/8910223,288500,Appartement,False,False,False,1050,Ixelles,Studio,None,Excellent état,43,None,Américaine hyper-équipée,False,False,False,None,True,12.0,None,False,None
1366,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8909507,390000,Appartement,False,False,False,1180,Uccle,Appartement,4.0,None,104,2.0,None,False,False,False,None,True,12.0,None,False,None
1367,https://www.immoweb.be/fr/annonce/appartement/a-vendre/jette/1090/8733418,410000,Appartement,False,False,False,1090,Jette,Appartement,None,None,160,4.0,Hyper équipée,False,False,False,None,False,None,None,False,None
1368,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/8884102,154000,Appartement,False,False,False,8370,Blankenberge,Appartement,None,Bon,63,1.0,Équipée,False,False,False,None,True,None,None,False,None
1369,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8887967,210000,Appartement,False,False,False,1030,Schaerbeek,Appartement,None,Bon,60,1.0,Équipée,False,False,False,None,True,6.0,None,False,None
1370,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koekelberg/1081/8912949,245000,Appartement,False,False,False,1081,Koekelberg,Appartement,2.0,Excellent état,85,2.0,Équipée,False,False,True,None,True,4.0,None,False,None
1371,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8916000,625000,Appartement,False,False,False,1000,Bruxelles,Appartement,2.0,Excellent état,135,2.0,Hyper équipée,False,False,False,None,True,9.0,None,False,None
1372,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/8854990,745000,Appartement,False,False,False,8300,Knokke,Appartement,None,Excellent état,84,3.0,None,False,False,False,None,False,None,None,False,None
1373,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ans/4432/8873625,139000,Appartement,False,False,True,4432,Ans,Appartement,2.0,Excellent état,65,1.0,None,False,False,False,None,False,None,None,False,None
1374,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mons/7021/8550836,197000,Appartement,False,False,True,7021,Mons,Appartement,None,Excellent état,84,2.0,Équipée,False,False,False,None,True,5.0,None,False,None
