,postal_code,price,number_of_bedroom,house_area,fully_equipped_kitchen,terrace,is_new,locality,district,province,province_int,region,region_int,district_int,ratio_free_build
6751,8450,145000,2,75,0,1,1,Bredene,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.663296501952888
6752,5020,149000,2,72,1,0,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
6754,9300,135000,1,36,1,1,1,Aalst,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.7404329520501327
6756,1070,129000,2,65,1,0,0,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
6757,8800,136700,1,47,1,1,0,Roeselare,Roeselare,flandre-occidentale,0.0,flandre,0.0,41.0,-2.8847177805604707
6759,8370,139000,1,51,0,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6764,1000,135000,1,72,1,0,0,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
6765,1000,135000,1,72,1,0,0,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
6766,1030,135000,1,42,1,1,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
6767,1030,135000,1,42,1,1,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
6768,1030,135000,1,42,1,1,1,Schaerbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
6769,1030,135000,1,42,1,1,1,Schaarbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.385183363615821
6771,1570,129000,3,164,1,0,1,Galmaarden,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.1414062926769977
6772,8370,149000,2,75,0,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6777,8400,125000,1,45,1,0,0,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
6778,8000,129000,1,48,1,0,1,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
6779,7370,108900,1,66,1,0,1,Dour,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.1101881763927395
6780,7370,111500,1,68,1,0,1,Dour,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.1101881763927395
6781,7370,132000,2,80,1,0,1,Dour,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.1101881763927395
6782,7370,135200,2,82,1,0,1,Dour,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.1101881763927395
6785,7020,138000,1,68,1,1,0,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
6786,8430,112000,2,65,0,1,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6787,9800,139500,1,73,0,1,0,Deinze,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.3270792081535623
6790,7330,120000,1,60,1,1,1,Saint-Ghislain,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.033290225626708
6791,1070,124000,1,49,0,0,0,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
6792,8400,135000,1,68,1,0,0,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
6793,8800,135000,2,75,1,0,1,Roeselare,Roeselare,flandre-occidentale,0.0,flandre,0.0,41.0,-2.8847177805604707
6795,7024,145000,1,60,1,1,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
6796,9820,149900,1,45,1,0,1,Merelbeke,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.7018760053481885
6798,8370,125000,1,52,0,0,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6799,8434,139000,1,48,1,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6800,7060,149500,1,58,0,1,0,Soignies,Soignies,hainaut,6.0,wallonie,1.0,33.0,-1.7195300128355355
6801,8000,139000,1,50,0,0,1,Brugge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.429051382836588
6802,9400,140000,1,62,1,1,0,Ninove,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.3600279365253214
6803,8800,150000,1,69,0,0,0,Roeselare,Roeselare,flandre-occidentale,0.0,flandre,0.0,41.0,-2.8847177805604707
6804,9500,145000,2,72,1,0,0,Geraardsbergen,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.2931362983199057
6805,9500,145000,2,72,1,0,0,Moerbeke,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-1.617889428480672
6806,8420,149000,2,60,0,0,1,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
6808,9700,150000,1,47,0,0,1,Oudenaarde,Audenarde,flandre-orientale,1.0,flandre,0.0,19.0,-2.3630058489520662
6809,9700,150000,1,47,0,0,1,Wortegem-Petegem,Audenarde,flandre-orientale,1.0,flandre,0.0,19.0,-2.0798841276503093
6811,6110,145000,2,72,1,0,0,Montigny-le-Tilleul,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.9238474450070817
6813,8720,149000,3,119,1,0,1,Dentergem,Tielt,flandre-occidentale,0.0,flandre,0.0,40.0,-2.5195122305756064
6815,8370,139000,1,57,1,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6819,8400,120000,2,80,0,0,0,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
6820,6060,125000,3,105,0,0,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6822,8800,115000,2,88,1,0,0,Roeselare,Roeselare,flandre-occidentale,0.0,flandre,0.0,41.0,-2.8847177805604707
6824,8800,125000,2,94,1,0,0,Roeselare,Roeselare,flandre-occidentale,0.0,flandre,0.0,41.0,-2.8847177805604707
6826,3971,149000,2,116,0,1,1,Leopoldsburg,Hasselt,limbourg,7.0,flandre,0.0,20.0,-2.558681414891556
6828,6110,105000,1,51,1,0,0,Montigny-le-Tilleul,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.9238474450070817
6839,8370,145000,2,70,0,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6840,8530,149000,1,46,1,0,0,Harelbeke,Courtrai,flandre-occidentale,0.0,flandre,0.0,25.0,-2.767449526461732
6847,6887,130000,1,84,1,0,0,Herbeumont,Neufchâteau,luxembourg,10.0,wallonie,1.0,16.0,-0.10308681484899104
6848,4420,149900,3,90,1,0,0,Saint-Nicolas,Liège,liege,4.0,wallonie,1.0,3.0,-3.2589752037614583
6849,8430,120000,1,36,1,0,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6850,8430,120000,1,36,1,0,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6851,4020,140000,2,83,1,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6852,1080,150000,1,62,1,0,1,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
6853,1080,150000,1,62,1,0,1,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
6854,5590,135000,2,107,1,0,0,Ciney,Dinant,namur,9.0,wallonie,1.0,0.0,-1.0584993512992058
6855,5590,145000,3,119,1,0,0,Ciney,Dinant,namur,9.0,wallonie,1.0,0.0,-1.0584993512992058
6856,1400,149000,2,65,1,1,0,Nivelles,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-1.8952530213573229
6857,5590,125000,2,68,1,0,0,Ciney,Dinant,namur,9.0,wallonie,1.0,0.0,-1.0584993512992058
6858,4100,133000,2,85,1,0,0,Seraing,Liège,liege,4.0,wallonie,1.0,3.0,-2.719015898762852
6859,4020,139000,2,75,1,1,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6860,3650,118000,2,100,1,0,0,Dilsen-Stokkem,Maaseik,limbourg,7.0,flandre,0.0,26.0,-2.0281420271955732
6861,7021,129000,2,75,1,0,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
6862,3680,140000,2,87,1,0,0,Maaseik,Maaseik,limbourg,7.0,flandre,0.0,26.0,-2.0858184988987865
6863,4000,149000,2,77,1,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6864,4000,139000,3,70,1,0,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6865,5002,140000,1,52,1,0,0,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
6866,4420,104990,1,50,1,0,1,Saint-Nicolas,Liège,liege,4.0,wallonie,1.0,3.0,-3.2589752037614583
6867,4020,110000,2,71,1,0,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6868,4020,110000,3,83,1,1,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6869,8434,129000,1,64,1,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6870,8301,139000,2,61,1,1,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
6871,4030,145000,1,70,1,0,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6872,6880,150000,2,115,1,0,1,Bertrix,Neufchâteau,luxembourg,10.0,wallonie,1.0,16.0,-0.5627615998659611
6873,4020,137000,1,60,1,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6874,4920,119000,1,69,0,0,0,Aywaille,Liège,liege,4.0,wallonie,1.0,3.0,-1.458539100686585
6875,4920,119000,1,69,0,0,0,Sprimont,Liège,liege,4.0,wallonie,1.0,3.0,-1.9295115641940204
6876,1080,135000,2,70,1,0,0,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
6877,1080,135000,2,70,1,0,0,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
6878,1080,150000,2,60,1,1,0,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
6879,1080,150000,2,60,1,1,0,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
6880,8420,129000,1,36,0,1,1,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
6881,8370,115000,1,40,1,1,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6882,4000,119000,2,82,1,1,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6884,4960,135000,2,73,1,0,1,Malmedy,Verviers,liege,4.0,wallonie,1.0,5.0,-1.1483687606644406
6885,1020,142500,2,55,1,1,1,Bruxelles,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
6886,1020,142500,2,55,1,1,1,Brussel,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.5814149362447845
6887,8301,145000,1,60,1,0,1,Knokke-Heist,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.233018894978993
6888,4960,147000,3,100,1,0,1,Malmedy,Verviers,liege,4.0,wallonie,1.0,5.0,-1.1483687606644406
6889,5580,148000,1,67,1,1,0,Rochefort,Dinant,namur,9.0,wallonie,1.0,0.0,-0.833484582318772
6890,1150,149000,1,35,1,0,0,Woluwe-Saint-Pierre,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.5397175821825337
6891,1150,149000,1,35,1,0,0,Sint-Pieters-Woluwe,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.5397175821825337
6892,6000,109000,3,110,1,1,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6896,4000,117000,1,61,1,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6897,1090,149000,1,65,1,1,0,Jette,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.185926733090803
6898,9170,149000,2,85,1,0,0,Sint-Gillis-Waas,Sint-Niklaas,flandre-orientale,1.0,flandre,0.0,38.0,-2.197691944760128
6900,8370,115000,1,46,1,1,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6901,8430,150000,2,64,1,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6902,8430,150000,2,64,1,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6903,7500,105000,1,56,1,1,0,Tournai,Tournai et Mouscron,hainaut,6.0,wallonie,1.0,6.0,-1.9648941690841963
6904,1140,142000,1,60,1,1,0,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
6906,2300,129500,1,55,1,1,1,Turnhout,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.1429094708122007
6907,4040,140000,2,85,0,1,1,Herstal,Liège,liege,4.0,wallonie,1.0,3.0,-2.7658988954072066
6908,4040,148000,2,90,0,1,1,Herstal,Liège,liege,4.0,wallonie,1.0,3.0,-2.7658988954072066
6909,5100,150000,3,82,0,1,0,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
6910,5100,150000,3,82,0,1,0,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
6911,8434,150000,2,83,0,1,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6912,6032,145000,2,91,0,0,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6915,5000,120000,1,45,1,0,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
6916,7000,129500,2,71,1,0,1,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
6918,4140,147500,1,77,1,0,1,Sprimont,Liège,liege,4.0,wallonie,1.0,3.0,-1.9295115641940204
6919,4051,149000,2,108,1,1,1,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
6920,4000,134000,1,55,1,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6921,7330,139500,2,72,1,0,1,Saint-Ghislain,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.033290225626708
6922,7390,135000,2,85,1,0,1,Quaregnon,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.990360067585215
6923,5000,125000,1,50,1,0,1,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
6924,6560,137000,2,190,0,0,1,Erquelinnes,Thuin,hainaut,6.0,wallonie,1.0,18.0,-1.5081828715796126
6925,2100,149000,1,47,1,0,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
6926,4020,139000,2,88,1,0,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6929,7333,130000,1,59,1,1,1,Saint-Ghislain,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.033290225626708
6932,6032,119999,2,90,1,0,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6933,6200,125000,2,99,1,1,1,Châtelet,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.645281986315976
6936,8400,132500,1,76,1,0,0,Oostende,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-2.501555833872851
6937,4040,135000,2,72,0,0,1,Herstal,Liège,liege,4.0,wallonie,1.0,3.0,-2.7658988954072066
6938,4000,139000,1,52,1,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6939,2300,138000,2,55,1,0,1,Turnhout,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.1429094708122007
6940,8430,145000,1,39,1,0,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6941,8430,145000,1,39,1,0,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6942,1731,149000,2,72,0,1,1,Asse,Hal-Vilvorde,brabant-flamand,5.0,flandre,0.0,8.0,-2.3967826889689516
6944,8370,109000,1,50,1,0,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6945,1083,138000,1,56,1,1,1,Ganshoren,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.129092896868724
6946,2100,129000,2,72,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
6947,1081,139000,1,60,1,0,1,Koekelberg,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.289667252515549
6950,8430,139000,1,29,1,0,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6951,8430,139000,1,29,1,0,1,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
6952,2440,139000,1,71,1,0,1,Geel,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.202921042580975
6954,8520,125000,2,81,1,1,1,Kuurne,Courtrai,flandre-occidentale,0.0,flandre,0.0,25.0,-2.9975543138683074
6955,8420,129500,1,36,1,1,1,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
6956,6940,105000,1,51,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6957,6940,105000,1,51,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6958,6940,105000,1,51,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6959,6940,105000,1,51,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6960,6940,105000,1,51,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6961,6940,105000,1,51,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6962,4000,122000,2,75,0,1,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6963,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6964,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6965,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6966,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6967,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6968,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6969,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6970,6940,135000,3,102,0,0,1,Durbuy,Marche-en-Famenne,luxembourg,10.0,wallonie,1.0,24.0,-1.2249118924570144
6971,7090,135000,1,70,1,0,1,Braine-le-Comte,Soignies,hainaut,6.0,wallonie,1.0,33.0,-1.6603509662155922
6973,7090,145000,2,80,1,0,1,Braine-le-Comte,Soignies,hainaut,6.0,wallonie,1.0,33.0,-1.6603509662155922
6974,5500,149000,2,80,0,1,1,Dinant,Dinant,namur,9.0,wallonie,1.0,0.0,-1.0807499136483645
6975,8370,149000,2,70,1,0,0,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6977,3000,149000,1,18,1,0,1,Leuven,Leuven,brabant-flamand,5.0,flandre,0.0,2.0,-2.8679393659617722
6978,2170,114000,1,38,0,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
6980,2610,145000,2,73,1,1,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
6981,4040,105000,2,71,1,1,1,Herstal,Liège,liege,4.0,wallonie,1.0,3.0,-2.7658988954072066
6983,6000,109000,2,75,1,0,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6984,4020,120000,2,90,1,1,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
6985,8370,125000,1,40,1,1,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6986,6060,138000,3,120,1,0,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6987,7000,143000,2,70,1,0,0,Mons,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.2921898083274823
6988,6060,145000,2,85,1,0,1,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6989,7500,115000,1,64,1,1,0,Tournai,Tournai et Mouscron,hainaut,6.0,wallonie,1.0,6.0,-1.9648941690841963
6990,9470,150000,2,78,0,0,1,Denderleeuw,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.9025385517610043
6991,4540,145000,1,71,1,1,1,Amay,Huy,liege,4.0,wallonie,1.0,15.0,-2.4397791740837698
6992,9300,130000,2,60,1,0,1,Aalst,Aalst,flandre-orientale,1.0,flandre,0.0,13.0,-2.7404329520501327
6993,8370,139000,2,60,1,1,1,Blankenberge,Brugge,flandre-occidentale,0.0,flandre,0.0,28.0,-2.1740595392186783
6994,6041,149000,2,80,1,1,0,Charleroi,Charleroi,hainaut,6.0,wallonie,1.0,21.0,-2.8855335437554714
6995,2060,125000,2,77,1,0,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
6996,6887,135000,2,80,0,1,1,Herbeumont,Neufchâteau,luxembourg,10.0,wallonie,1.0,16.0,-0.10308681484899104
6998,4480,115000,2,105,1,0,0,Engis,Huy,liege,4.0,wallonie,1.0,15.0,-1.4492788936940637
6999,4480,115000,2,105,1,0,0,Neupré,Liège,liege,4.0,wallonie,1.0,3.0,-2.478162615058977
7001,4800,125000,2,120,1,0,1,Florenville,Virton,luxembourg,10.0,wallonie,1.0,23.0,-0.0899509983235087
7002,4800,125000,2,120,1,0,1,Verviers,Verviers,liege,4.0,wallonie,1.0,5.0,-2.8382556469593863
7003,4800,125000,2,120,1,0,1,Theux,Verviers,liege,4.0,wallonie,1.0,5.0,-1.496832259812525
7004,4480,135000,3,103,1,1,1,Engis,Huy,liege,4.0,wallonie,1.0,15.0,-1.4492788936940637
7005,4480,135000,3,103,1,1,1,Neupré,Liège,liege,4.0,wallonie,1.0,3.0,-2.478162615058977
7006,4180,139000,2,75,0,0,1,Hamoir,Huy,liege,4.0,wallonie,1.0,15.0,-1.3091340489723498
7007,1080,144000,1,45,1,1,0,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
7008,1080,144000,1,45,1,1,0,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
7009,4020,149000,2,102,0,0,1,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
7010,4820,150000,2,88,0,0,1,Dison,Verviers,liege,4.0,wallonie,1.0,5.0,-2.4192404731587875
7011,2100,142000,1,60,1,0,0,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
7012,3800,145000,2,58,1,1,1,Sint-Truiden,Hasselt,limbourg,7.0,flandre,0.0,20.0,-2.016464139991806
7014,8420,127000,1,36,1,1,1,De Haan,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.9578914010844213
7015,1070,149000,1,60,1,0,1,Anderlecht,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.7727024185468894
7016,1080,150000,2,75,1,0,0,Molenbeek-Saint-Jean,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
7017,1080,150000,2,75,1,0,0,Sint-Jans-Molenbeek,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-3.036240582144672
7018,4000,150000,2,80,0,0,0,Liège,Liège,liege,4.0,wallonie,1.0,3.0,-2.830604864273826
7019,7141,109000,2,99,1,0,0,Morlanwelz,La Louvière,hainaut,6.0,wallonie,1.0,32.0,-2.7016054829487675
7020,8434,110000,1,34,0,0,0,Middelkerke,Oostende,flandre-occidentale,0.0,flandre,0.0,37.0,-1.6220992740064766
7023,7330,130000,1,65,1,0,1,Saint-Ghislain,Mons,hainaut,6.0,wallonie,1.0,11.0,-2.033290225626708
7024,4180,135000,2,86,1,0,1,Hamoir,Huy,liege,4.0,wallonie,1.0,15.0,-1.3091340489723498
7025,1140,140000,1,60,1,1,0,Evere,Bruxelles-Capitale,bruxelles-capitale,3.0,bruxelles-capitale,2.0,30.0,-2.9244864705850064
7026,4830,140000,2,95,1,0,1,Limbourg,Verviers,liege,4.0,wallonie,1.0,5.0,-1.5240509421762134
7027,1400,145000,1,50,1,0,0,Nivelles,Nivelles,brabant-wallon,8.0,wallonie,1.0,4.0,-1.8952530213573229
7029,2300,146500,2,71,1,1,1,Turnhout,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.1429094708122007
7030,4051,149000,3,89,1,0,0,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
7031,4053,149000,3,89,1,0,0,Chaudfontaine,Liège,liege,4.0,wallonie,1.0,3.0,-3.1236125239772212
7032,7060,149500,2,99,0,0,0,Soignies,Soignies,hainaut,6.0,wallonie,1.0,33.0,-1.7195300128355355
7033,2050,149500,2,86,1,1,1,Antwerpen,Antwerpen,anvers,2.0,flandre,0.0,17.0,-2.3140252327608355
7034,5000,125000,1,50,0,1,0,Namur,Namur,namur,9.0,wallonie,1.0,1.0,-2.5327944470916157
7035,9051,135000,1,65,1,1,1,Gent,Gent,flandre-orientale,1.0,flandre,0.0,10.0,-2.6573197395842385
7036,2300,145000,3,100,0,0,0,Turnhout,Turnhout,anvers,2.0,flandre,0.0,22.0,-2.1429094708122007
7038,3800,139000,1,72,1,0,1,Sint-Truiden,Hasselt,limbourg,7.0,flandre,0.0,20.0,-2.016464139991806
